[DEBUG] 2018-05-08 13:20:34.028 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2018-05-08 13:20:34.033 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2018-05-08 13:20:34.037 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2018-05-08 13:20:34.037 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2018-05-08 13:20:34.053 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2018-05-08 13:20:34.053 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2018-05-08 13:20:34.378 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.2.12.Final}
[INFO ] 2018-05-08 13:20:34.381 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2018-05-08 13:20:34.473 [http-nio-8080-exec-10] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2018-05-08 13:20:34.473 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2018-05-08 13:20:34.475 [http-nio-8080-exec-10] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2018-05-08 13:20:34.476 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2018-05-08 13:20:34.525 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2018-05-08 13:20:34.577 [http-nio-8080-exec-10] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2018-05-08 13:20:34.856 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2018-05-08 13:20:34.856 [http-nio-8080-exec-10] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2018-05-08 13:20:34.922 [http-nio-8080-exec-10] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2018-05-08 13:20:34.922 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2018-05-08 13:20:35.034 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@116f1722
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.036 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@38b852a1
[DEBUG] 2018-05-08 13:20:35.040 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.040 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.040 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.040 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.041 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.041 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1482faf2
[DEBUG] 2018-05-08 13:20:35.043 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.043 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.044 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.043 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.044 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.044 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@7f982a48
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.047 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5e0550ab
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.052 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@47b1b11b
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.056 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@8e31860
[DEBUG] 2018-05-08 13:20:35.061 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@52f49064
[DEBUG] 2018-05-08 13:20:35.061 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@52f49064
[DEBUG] 2018-05-08 13:20:35.061 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@52f49064
[DEBUG] 2018-05-08 13:20:35.062 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@52f49064
[DEBUG] 2018-05-08 13:20:35.064 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2df370c3
[DEBUG] 2018-05-08 13:20:35.064 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2df370c3
[DEBUG] 2018-05-08 13:20:35.064 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2df370c3
[DEBUG] 2018-05-08 13:20:35.064 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2df370c3
[DEBUG] 2018-05-08 13:20:35.067 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@651dc9c6
[DEBUG] 2018-05-08 13:20:35.067 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@651dc9c6
[DEBUG] 2018-05-08 13:20:35.067 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@651dc9c6
[DEBUG] 2018-05-08 13:20:35.067 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@651dc9c6
[DEBUG] 2018-05-08 13:20:35.069 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3c87b1dd
[DEBUG] 2018-05-08 13:20:35.072 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@25f5f53e
[DEBUG] 2018-05-08 13:20:35.075 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@62d977da
[DEBUG] 2018-05-08 13:20:35.075 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@62d977da
[DEBUG] 2018-05-08 13:20:35.078 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@bfaf738
[DEBUG] 2018-05-08 13:20:35.078 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@bfaf738
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3c87b1dd
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@25f5f53e
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@62d977da
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@62d977da
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@bfaf738
[DEBUG] 2018-05-08 13:20:35.089 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@bfaf738
[DEBUG] 2018-05-08 13:20:35.108 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@3214ab68
[DEBUG] 2018-05-08 13:20:35.109 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3214ab68
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3018398d
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@3214ab68
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3018398d
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3214ab68
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3018398d
[DEBUG] 2018-05-08 13:20:35.113 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3018398d
[DEBUG] 2018-05-08 13:20:35.117 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@771228e6
[DEBUG] 2018-05-08 13:20:35.117 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@771228e6
[DEBUG] 2018-05-08 13:20:35.117 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@771228e6
[DEBUG] 2018-05-08 13:20:35.117 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@771228e6
[DEBUG] 2018-05-08 13:20:35.120 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@589bb6ce
[DEBUG] 2018-05-08 13:20:35.120 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@589bb6ce
[DEBUG] 2018-05-08 13:20:35.121 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@589bb6ce
[DEBUG] 2018-05-08 13:20:35.121 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@589bb6ce
[DEBUG] 2018-05-08 13:20:35.124 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68bbfefa
[DEBUG] 2018-05-08 13:20:35.124 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68bbfefa
[DEBUG] 2018-05-08 13:20:35.124 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68bbfefa
[DEBUG] 2018-05-08 13:20:35.124 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@68bbfefa
[DEBUG] 2018-05-08 13:20:35.127 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@2cbe9173
[DEBUG] 2018-05-08 13:20:35.127 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@2cbe9173
[DEBUG] 2018-05-08 13:20:35.127 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@2cbe9173
[DEBUG] 2018-05-08 13:20:35.127 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@2cbe9173
[DEBUG] 2018-05-08 13:20:35.133 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7f17a477
[DEBUG] 2018-05-08 13:20:35.133 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7f17a477
[DEBUG] 2018-05-08 13:20:35.134 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7f17a477
[DEBUG] 2018-05-08 13:20:35.134 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7f17a477
[DEBUG] 2018-05-08 13:20:35.138 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@4c0b4334
[DEBUG] 2018-05-08 13:20:35.138 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4c0b4334
[DEBUG] 2018-05-08 13:20:35.138 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@4c0b4334
[DEBUG] 2018-05-08 13:20:35.139 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4c0b4334
[DEBUG] 2018-05-08 13:20:35.141 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@145451e8
[DEBUG] 2018-05-08 13:20:35.141 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@145451e8
[DEBUG] 2018-05-08 13:20:35.142 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@145451e8
[DEBUG] 2018-05-08 13:20:35.142 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@145451e8
[DEBUG] 2018-05-08 13:20:35.145 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.145 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.145 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.145 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.145 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.146 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@602940ea
[DEBUG] 2018-05-08 13:20:35.149 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@46303fe3
[DEBUG] 2018-05-08 13:20:35.149 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@46303fe3
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.152 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@2770d138
[DEBUG] 2018-05-08 13:20:35.154 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6a71d989
[DEBUG] 2018-05-08 13:20:35.154 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6a71d989
[DEBUG] 2018-05-08 13:20:35.156 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@4ba92cee
[DEBUG] 2018-05-08 13:20:35.156 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@4ba92cee
